"ID","INCOME_RANGE_CODE","EMPLOYMENT_LVL_CODE","ENGLISH_LANGUAGE_NATIVE","HIGHEST_ED_LVL_CODE_MOTHER","HIGHEST_ED_LVL_CODE_FATHER"
3280,"07-LT100K","3","Y","03-SOMECOL","03-SOMECOL"
506,"02-LT35K","2","Y","00-UNKNOWN","00-UNKNOWN"
4794,"02-LT35K","3","Y","03-SOMECOL","03-SOMECOL"
1318,"01-LT25K","3","Y","04-ASSOC","02-HS_GRAD"
9449,"02-LT35K","3","Y","02-HS_GRAD","04-ASSOC"
3739,"03-LT45K","3","Y","05-BACC","05-BACC"
4837,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
2458,"08-LT120K","3","Y","00-UNKNOWN","00-UNKNOWN"
6847,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
2914,"06-LT85K","3","Y","03-SOMECOL","04-ASSOC"
1539,"05-LT70K","2","N","03-SOMECOL","03-SOMECOL"
6862,"03-LT45K","3","Y","00-UNKNOWN","00-UNKNOWN"
6544,"02-LT35K","3","Y","02-HS_GRAD","05-BACC"
9812,"06-LT85K","1","Y","03-SOMECOL","06-MASTER"
2934,"09-GE120K","3","N","07-DOCTOR","07-DOCTOR"
5910,"02-LT35K","3","Y","04-ASSOC","03-SOMECOL"
1637,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
2997,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
8552,"04-LT55K","1","Y","01-HS_DNF","03-SOMECOL"
2540,"04-LT55K","1","N","05-BACC","00-UNKNOWN"
7677,"05-LT70K","3","N","00-UNKNOWN","00-UNKNOWN"
5329,"07-LT100K","3","Y","02-HS_GRAD","01-HS_DNF"
339,"03-LT45K","3","Y","04-ASSOC","03-SOMECOL"
633,"02-LT35K","1","Y","01-HS_DNF","00-UNKNOWN"
7426,"03-LT45K","3","Y","04-ASSOC","02-HS_GRAD"
3287,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
1902,"04-LT55K","3","Y","04-ASSOC","05-BACC"
9486,"03-LT45K","1","Y","00-UNKNOWN","00-UNKNOWN"
3836,"06-LT85K","2","Y","03-SOMECOL","04-ASSOC"
9961,"02-LT35K","3","Y","02-HS_GRAD","03-SOMECOL"
5973,"03-LT45K","3","Y","05-BACC","05-BACC"
3760,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
3115,"05-LT70K","3","Y","00-UNKNOWN","00-UNKNOWN"
3659,"01-LT25K","3","N","05-BACC","06-MASTER"
4367,"08-LT120K","3","Y","05-BACC","06-MASTER"
3053,"06-LT85K","3","Y","02-HS_GRAD","01-HS_DNF"
6546,"02-LT35K","2","Y","05-BACC","04-ASSOC"
6904,"01-LT25K","3","Y","04-ASSOC","02-HS_GRAD"
4685,"04-LT55K","3","Y","05-BACC","05-BACC"
9458,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
4868,"01-LT25K","3","Y","02-HS_GRAD","03-SOMECOL"
7810,"02-LT35K","3","Y","01-HS_DNF","02-HS_GRAD"
9986,"03-LT45K","3","Y","00-UNKNOWN","03-SOMECOL"
2068,"01-LT25K","2","Y","05-BACC","05-BACC"
2624,"04-LT55K",NA,"Y","01-HS_DNF","05-BACC"
8108,"04-LT55K","3","Y","02-HS_GRAD","06-MASTER"
4752,"05-LT70K","3","Y","02-HS_GRAD","01-HS_DNF"
4469,"02-LT35K","3","Y","06-MASTER","00-UNKNOWN"
4003,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
7220,"06-LT85K","3","Y","04-ASSOC","05-BACC"
7774,"03-LT45K","3","Y","01-HS_DNF","01-HS_DNF"
4072,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
6824,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
1302,"07-LT100K","3","Y","03-SOMECOL","05-BACC"
2792,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
5655,"05-LT70K",NA,"Y","05-BACC","02-HS_GRAD"
9559,"03-LT45K","3","Y","01-HS_DNF","00-UNKNOWN"
8570,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
703,"02-LT35K","2","Y","03-SOMECOL","03-SOMECOL"
5693,"06-LT85K",NA,"Y","02-HS_GRAD","03-SOMECOL"
262,"03-LT45K","2","N","01-HS_DNF","02-HS_GRAD"
9161,"04-LT55K","3","Y","00-UNKNOWN","05-BACC"
2498,"02-LT35K","2","Y","02-HS_GRAD","05-BACC"
8162,"05-LT70K","3","Y","03-SOMECOL","02-HS_GRAD"
2400,"06-LT85K","3","Y","05-BACC","05-BACC"
6553,"06-LT85K","3","Y","06-MASTER","06-MASTER"
4834,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
7114,"05-LT70K","2","Y","03-SOMECOL","03-SOMECOL"
4020,"05-LT70K","3","Y","02-HS_GRAD","01-HS_DNF"
2356,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
5795,"03-LT45K","3","Y","01-HS_DNF","06-MASTER"
9565,"05-LT70K","3","Y","03-SOMECOL","01-HS_DNF"
2375,"04-LT55K","1","Y","02-HS_GRAD","01-HS_DNF"
1904,"03-LT45K","3","Y","06-MASTER","00-UNKNOWN"
9762,"01-LT25K","2","Y","02-HS_GRAD","05-BACC"
3781,"02-LT35K","3","Y","00-UNKNOWN","00-UNKNOWN"
6799,"09-GE120K",NA,"Y","02-HS_GRAD","01-HS_DNF"
3261,"07-LT100K","3","N","00-UNKNOWN","02-HS_GRAD"
8257,"02-LT35K","1","Y","02-HS_GRAD","02-HS_GRAD"
3995,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
290,"02-LT35K","1","Y","03-SOMECOL","03-SOMECOL"
967,"01-LT25K","1","Y","05-BACC","04-ASSOC"
313,"02-LT35K","3","Y","05-BACC","05-BACC"
9663,"01-LT25K","3","Y","02-HS_GRAD","01-HS_DNF"
8443,"01-LT25K","1","Y","03-SOMECOL","00-UNKNOWN"
1328,"02-LT35K","3","Y","04-ASSOC","02-HS_GRAD"
2669,"01-LT25K","3","Y","03-SOMECOL","06-MASTER"
3648,"08-LT120K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
7067,"03-LT45K","3","N","01-HS_DNF","01-HS_DNF"
9443,"03-LT45K","2","Y","00-UNKNOWN","00-UNKNOWN"
1031,"02-LT35K","3","Y","03-SOMECOL","01-HS_DNF"
2448,"05-LT70K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
9010,"04-LT55K","3","Y","03-SOMECOL","05-BACC"
9991,"06-LT85K","3","Y","05-BACC","03-SOMECOL"
5190,NA,NA,"Y","02-HS_GRAD","02-HS_GRAD"
5823,"04-LT55K","3","Y","04-ASSOC","05-BACC"
157,"02-LT35K","3","N","04-ASSOC","02-HS_GRAD"
2401,"04-LT55K","3","Y","04-ASSOC","03-SOMECOL"
9172,"04-LT55K","3","Y","02-HS_GRAD","03-SOMECOL"
9308,"06-LT85K","2","Y","02-HS_GRAD","03-SOMECOL"
4189,"07-LT100K","3","Y","05-BACC","00-UNKNOWN"
2820,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
4444,"05-LT70K","2","Y","04-ASSOC","04-ASSOC"
4412,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
8360,"03-LT45K","3","Y","00-UNKNOWN","00-UNKNOWN"
5083,"03-LT45K","3","Y","02-HS_GRAD","00-UNKNOWN"
768,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
2009,"07-LT100K","3","Y","04-ASSOC","04-ASSOC"
7398,"02-LT35K","3","Y","04-ASSOC","02-HS_GRAD"
4359,"01-LT25K","2","Y","00-UNKNOWN","00-UNKNOWN"
1407,NA,NA,"Y",NA,NA
5358,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
9895,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
1880,"02-LT35K","3","Y","04-ASSOC","00-UNKNOWN"
6437,"01-LT25K","3","Y","03-SOMECOL","05-BACC"
4507,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
5629,"04-LT55K","2","Y","02-HS_GRAD","02-HS_GRAD"
6509,"05-LT70K","3","Y","01-HS_DNF","02-HS_GRAD"
5250,"02-LT35K","3","Y","03-SOMECOL","03-SOMECOL"
4111,"05-LT70K","3","Y","05-BACC","05-BACC"
7335,"04-LT55K","3","Y","03-SOMECOL","01-HS_DNF"
3418,"05-LT70K",NA,"Y","05-BACC","02-HS_GRAD"
152,NA,NA,"Y",NA,NA
7736,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
4382,"04-LT55K","3","Y","05-BACC","02-HS_GRAD"
2321,"08-LT120K","3","Y","04-ASSOC","04-ASSOC"
8485,"05-LT70K","1","Y","02-HS_GRAD","06-MASTER"
859,"07-LT100K",NA,"Y","03-SOMECOL","04-ASSOC"
6935,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
6684,"04-LT55K","1","Y","02-HS_GRAD","03-SOMECOL"
5500,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
130,"05-LT70K","3","Y","04-ASSOC","04-ASSOC"
6450,"01-LT25K","1","Y","03-SOMECOL","00-UNKNOWN"
8918,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
6720,"05-LT70K","1","Y","02-HS_GRAD","07-DOCTOR"
6770,"07-LT100K","3","Y","04-ASSOC","02-HS_GRAD"
5355,NA,NA,"N",NA,NA
5353,"09-GE120K",NA,"Y","01-HS_DNF","01-HS_DNF"
2480,"05-LT70K","3","Y","04-ASSOC","05-BACC"
4355,NA,NA,"Y",NA,NA
3197,"02-LT35K",NA,"Y","03-SOMECOL","03-SOMECOL"
509,"05-LT70K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
718,"04-LT55K","1","Y","02-HS_GRAD","02-HS_GRAD"
203,"03-LT45K","3","Y","06-MASTER","02-HS_GRAD"
1146,"01-LT25K","3","Y","02-HS_GRAD","02-HS_GRAD"
3575,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
8995,"03-LT45K","1","Y","03-SOMECOL","02-HS_GRAD"
6311,"03-LT45K","1","Y","02-HS_GRAD","02-HS_GRAD"
4479,"04-LT55K","3","Y","04-ASSOC","02-HS_GRAD"
453,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
8018,"07-LT100K","3","Y","03-SOMECOL","02-HS_GRAD"
9434,"07-LT100K","3","Y","03-SOMECOL","02-HS_GRAD"
517,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
9979,"02-LT35K","3","Y","03-SOMECOL","03-SOMECOL"
1116,"05-LT70K","3","Y","03-SOMECOL","02-HS_GRAD"
2410,"01-LT25K","3","Y","03-SOMECOL","03-SOMECOL"
6592,NA,NA,"Y",NA,NA
596,"03-LT45K","3","Y","01-HS_DNF","01-HS_DNF"
3774,"03-LT45K","1","Y","03-SOMECOL","04-ASSOC"
4751,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
2603,"03-LT45K","1","N","03-SOMECOL","05-BACC"
6846,"07-LT100K","3","Y","03-SOMECOL","03-SOMECOL"
6214,"05-LT70K","1","Y","02-HS_GRAD","01-HS_DNF"
4166,"03-LT45K","3","Y","02-HS_GRAD","03-SOMECOL"
5019,"05-LT70K","3","Y","01-HS_DNF","02-HS_GRAD"
9007,"01-LT25K","1","Y","03-SOMECOL","07-DOCTOR"
9271,"02-LT35K","3","Y","05-BACC","05-BACC"
5351,"01-LT25K","1","N","00-UNKNOWN","00-UNKNOWN"
3002,"02-LT35K","3","Y","05-BACC","02-HS_GRAD"
7528,"03-LT45K","2","Y","03-SOMECOL","07-DOCTOR"
1882,"01-LT25K","3","Y","02-HS_GRAD","02-HS_GRAD"
2945,"06-LT85K","3","Y","04-ASSOC","05-BACC"
173,"04-LT55K","1","Y","04-ASSOC","05-BACC"
6379,"02-LT35K","1","Y","05-BACC","03-SOMECOL"
6030,"01-LT25K","3","Y","03-SOMECOL","00-UNKNOWN"
7610,"02-LT35K","1","Y","04-ASSOC","02-HS_GRAD"
8527,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
1757,"02-LT35K","1","Y","02-HS_GRAD","05-BACC"
9661,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
7763,"04-LT55K","3","Y","04-ASSOC","04-ASSOC"
1611,NA,NA,"Y","04-ASSOC","04-ASSOC"
4775,"02-LT35K","3","Y","05-BACC","03-SOMECOL"
9690,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
1164,"06-LT85K","3","Y","05-BACC","06-MASTER"
8767,"02-LT35K","3","Y","03-SOMECOL","02-HS_GRAD"
6484,"01-LT25K","3","Y","03-SOMECOL","03-SOMECOL"
749,"03-LT45K","3","Y","04-ASSOC","02-HS_GRAD"
2193,"03-LT45K","3","Y","04-ASSOC","02-HS_GRAD"
4251,NA,NA,"Y","02-HS_GRAD","02-HS_GRAD"
317,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
9579,"01-LT25K","3","Y","05-BACC","02-HS_GRAD"
4995,"05-LT70K","2","Y","05-BACC","06-MASTER"
4336,"02-LT35K","3","Y","05-BACC","03-SOMECOL"
8996,NA,NA,"N",NA,NA
6693,"09-GE120K","1","Y","05-BACC","07-DOCTOR"
4779,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
7656,"04-LT55K","3","Y","04-ASSOC","00-UNKNOWN"
282,"08-LT120K",NA,"Y","03-SOMECOL","05-BACC"
3291,"06-LT85K","3","Y","06-MASTER","06-MASTER"
3367,"05-LT70K","3","Y","03-SOMECOL","00-UNKNOWN"
9199,"07-LT100K","3","Y","01-HS_DNF","02-HS_GRAD"
2564,NA,NA,"Y","04-ASSOC","04-ASSOC"
8585,"05-LT70K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
2404,"09-GE120K","3","Y","04-ASSOC","07-DOCTOR"
1422,"04-LT55K","3","Y","05-BACC","06-MASTER"
6195,"09-GE120K","3","N","03-SOMECOL","05-BACC"
385,"07-LT100K","3","Y","01-HS_DNF","01-HS_DNF"
3513,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
4285,"04-LT55K","3","Y","04-ASSOC","05-BACC"
9615,"02-LT35K","3","Y","03-SOMECOL","02-HS_GRAD"
1968,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
1948,"05-LT70K","3","Y","03-SOMECOL","04-ASSOC"
2270,"05-LT70K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
7687,"04-LT55K","3","Y","00-UNKNOWN","00-UNKNOWN"
1941,"05-LT70K","3","Y","02-HS_GRAD","03-SOMECOL"
1089,"05-LT70K","3","Y","04-ASSOC","03-SOMECOL"
4579,"09-GE120K","1","Y","06-MASTER","05-BACC"
2371,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
8689,"04-LT55K",NA,"Y","04-ASSOC","05-BACC"
2645,"02-LT35K","1","N","05-BACC","05-BACC"
8350,"05-LT70K","3","Y","01-HS_DNF","02-HS_GRAD"
7180,"02-LT35K",NA,"Y","02-HS_GRAD","06-MASTER"
3265,"03-LT45K","3","Y","06-MASTER","04-ASSOC"
3070,"02-LT35K","2","Y","04-ASSOC","06-MASTER"
5030,"03-LT45K","3","Y","01-HS_DNF","01-HS_DNF"
9687,"01-LT25K","2","Y","04-ASSOC","04-ASSOC"
1858,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
2305,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
2973,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
1329,"03-LT45K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
6875,"01-LT25K","1","Y","01-HS_DNF","01-HS_DNF"
8528,"07-LT100K","3","Y","01-HS_DNF","02-HS_GRAD"
4361,"04-LT55K","1","N","01-HS_DNF","01-HS_DNF"
982,"05-LT70K","3","Y","05-BACC","06-MASTER"
4468,"05-LT70K","1","Y","02-HS_GRAD","02-HS_GRAD"
5393,"01-LT25K","2","Y","01-HS_DNF","03-SOMECOL"
5754,NA,"1","Y","05-BACC","06-MASTER"
5501,NA,NA,"Y",NA,NA
3371,"04-LT55K","3","Y","02-HS_GRAD","06-MASTER"
7726,"02-LT35K","3","N","02-HS_GRAD","02-HS_GRAD"
6995,"05-LT70K","3","Y","00-UNKNOWN","00-UNKNOWN"
9714,NA,NA,"Y","02-HS_GRAD","02-HS_GRAD"
5218,"02-LT35K","3","Y","05-BACC","04-ASSOC"
4668,"02-LT35K","1","Y","04-ASSOC","00-UNKNOWN"
9710,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
5803,"05-LT70K","3","Y","05-BACC","05-BACC"
6597,"05-LT70K","3","N","02-HS_GRAD","02-HS_GRAD"
6651,"09-GE120K","3","Y","05-BACC","02-HS_GRAD"
254,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
8274,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
248,"03-LT45K","3","Y","03-SOMECOL","04-ASSOC"
6261,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
357,"06-LT85K","3","Y","03-SOMECOL","02-HS_GRAD"
7253,"02-LT35K","1","Y","04-ASSOC","01-HS_DNF"
3269,"08-LT120K","1","Y","06-MASTER","05-BACC"
1064,"03-LT45K","3","N","01-HS_DNF","01-HS_DNF"
8589,"06-LT85K",NA,"Y","02-HS_GRAD","03-SOMECOL"
5538,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
7944,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
3082,"08-LT120K","3","Y","04-ASSOC","03-SOMECOL"
1452,"06-LT85K","3","Y","02-HS_GRAD","06-MASTER"
5080,NA,NA,"Y",NA,NA
7174,"01-LT25K",NA,NA,"02-HS_GRAD","02-HS_GRAD"
7721,"02-LT35K","3","Y","04-ASSOC","01-HS_DNF"
1291,"01-LT25K","1","Y","02-HS_GRAD","05-BACC"
8977,"05-LT70K","1","Y","02-HS_GRAD","05-BACC"
8669,"06-LT85K",NA,"Y","06-MASTER","07-DOCTOR"
4957,"02-LT35K","1","Y","03-SOMECOL","02-HS_GRAD"
1342,"04-LT55K","3","Y","06-MASTER","03-SOMECOL"
5990,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
821,"05-LT70K","3","Y","06-MASTER","00-UNKNOWN"
7188,"09-GE120K","1","Y","04-ASSOC","06-MASTER"
4161,"01-LT25K","1","Y","06-MASTER","05-BACC"
2363,"08-LT120K","3","Y","04-ASSOC","05-BACC"
1852,"03-LT45K","2","Y","02-HS_GRAD","02-HS_GRAD"
2924,"08-LT120K","2","Y","03-SOMECOL","01-HS_DNF"
1233,"05-LT70K","2","Y","01-HS_DNF","03-SOMECOL"
